title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Midnights Swallowtail Butterfly Hard Enamel Pin ,9.0,0,59,0,0,72,0,"the fields supply,enamel pin,lapel pin,swifties,merch,gift for swiftie,butterfly,butterflies,eras tour,midnights,vinyl,swallowtail",United States,2023-09-04,yes,no,no,TheFieldsSupply,https://www.etsy.com/listing/1558996509/midnights-swallowtail-butterfly-hard
BG3 CHARMS - PREORDER ,12.0,0,39,0,0,660,0,"bg3 charm,astarion,shadowheart,gale,karlach,wyll,the emperor,orin,gortash,baldur's gate,baldur's gate charm,baldur's gate chibi,lae'zel",United States,2023-08-29,yes,no,no,itsMRKITTYS,https://www.etsy.com/listing/1540355498/bg3-charms-preorder
Toy Cowboy Hair Claw Clip ,22.0,0,44,7,6,88,7,"Accessories,Hair Accessories,Barrettes & Clips",United States,2023-08-19,yes,no,no,ABrittCraftyShop,https://www.etsy.com/listing/1533453408/toy-cowboy-hair-claw-clip
Feather Trucker Hat ,80.0,0,0,0,0,78,0,"western,trucker hat,cowboy,vintage,feather,turquoise,nfr,texas,punchy,cap,cowboy hat,pheasant,rodeo",United States,2023-08-24,yes,no,no,RafterRose,https://www.etsy.com/listing/1551516317/feather-trucker-hat
"PREORDER | BG3 Companion Approval Badge Hard Enamel Pins | Astarion, Karlach, Gale, Shadowheart, Halsin, Lae'zel, Larian Studios ",11.0,0,0,0,0,435,0,"bg3,baldurs gate 3,larian studios,astarion,halsin,shadowheart,gale,karlach,dnd,dungeons and dragons,video game,pc game,lae'zel",United States,2023-09-08,yes,no,no,CraftMyFandom,https://www.etsy.com/listing/1561871359/preorder-bg3-companion-approval-badge
PRE-ORDER Helluva Angels Keychains ,10.0,0,26,0,0,144,0,"moxxie,millie,fizzarolli,blitzo,stolas,barbie wire,loona,vivziepop,keychain,angel,stoliz,moxmil",United States,2023-09-06,yes,no,no,EchesketchArt,https://www.etsy.com/listing/1560374285/pre-order-helluva-angels-keychains
Overtime Hours Bullsh*t Pay ,20.0,0,0,5,0,52,0,"anthony oliver hat,blue collar hat,blue collar american,american hat,patriotic hat,gifts for him",United States,2023-08-25,yes,no,no,BaseKreations,https://www.etsy.com/listing/1551702607/overtime-hours-bullsht-pay
"Pumpkin Tumbler Topper, Halloween Personalized Tumbler Name Plate, 40 oz Tumbler Topper, 30 oz Tumbler Topper, Fall Decor ",13.5,0,65,0,0,114,8,"Tumbler Topper,Pumpkin Tumbler,Pumpkin Name Tag,Fall Decor,Fall Vibes,Halloween,Personalized Name,Name Tag,Acrylic Tumbler,Name Plate,3D Name Tag,Pumpkin,Halloween Tag",United States,2023-08-22,yes,no,no,PebbleHillCustoms,https://www.etsy.com/listing/1535330388/pumpkin-tumbler-topper-halloween
"Buffalo Bills Hair Clip, Buffalo Bills Hair Claw, Bills Hair Clip, Buffalo Hair Clip, Hair accessories, Bills Accessories, Zubaz Hair Clip ",13.0,0,0,8,9,138,56,"Buffalo Bills,Buffalo Hair Clips,Bills Hair Clips,Buffalo Accessories,Bills Accessories,Hair Claw,Hair Clips,Zubaz,buffalo new york,football accessories,zuba hair clips,zuba accessories",United States,2023-08-19,yes,no,no,TwoLittleAcorns716,https://www.etsy.com/listing/1547949387/buffalo-bills-hair-clip-buffalo-bills
I Have No Mouth and I Must Scream AM Soft Enamel Glitter Pin - 1in. ,8.99,0,128,9,7,121,29,"enamel pin,pin,pinback,enamel,AM,IHNMAIMS,soft enamel,I Have No Mouth And,I Must Scream",United States,2023-08-21,yes,no,no,colliholly,https://www.etsy.com/listing/1534867296/i-have-no-mouth-and-i-must-scream-am
"Ghost Dog Badge Reel, Dog Badge Reel, Cute Ghost Badge Reel, Retractable Badge Holder, Nurse Gifts ",5.49,0,93,0,0,164,0,"Halloween lanyard,Halloween badge reel,ghost badge reel,Halloween nurse gift,ghost lanyard,cute ghost badge,cute ghost lanyard,ghost dog badge reel,Halloween name pull,ghost name pull,ghost puppy badge,ghost dog name pull,ghost dog lanayrd",United States,2023-08-22,yes,no,no,GoodsEmbroidered,https://www.etsy.com/listing/1535179712/ghost-dog-badge-reel-dog-badge-reel-cute
