title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Editable Eyelash Extensions Training Manual, Eyelash Training, Lash Class, Lash Instructor, Classic Hybrid and Volume, Instant Access ",Bath & Beauty > Makeup & Cosmetics > Eyes > Eyelashes & Mascara,30.46,10,95,7,0,219,21,"Eyelash Training,Lash Class,Lash Instructor,Instant Access,Editable,Eyelash Extensions,Training Manual,Classic,Hybrid,Volume",United States,2023-06-18,yes,no,no,BeautySchoolBranding,https://www.etsy.com/listing/1491629622/editable-eyelash-extensions-training
"Naughty Bench Plans, Milking Bench, Bondage Board, and Multi Position Pillory all Hidden Inside the Bench ",Bath & Beauty > Personal Care > Sexual Wellness > Sex Toys,5.0,10,77,12,0,395,47,"Milking Bench,Bondage Board,Pillory,Kink Furniture,Kink Bench,Plans,DIY,Deviant Flock",United States,2023-07-28,yes,no,no,DeviantFlock,https://www.etsy.com/listing/1518506148/naughty-bench-plans-milking-bench
"Naughty Chair, Bondage Chair with or without Vibrator Support, BDSM Hidden Furniture Complete DIY 10+ Page Guide to Build Your Own ",Bath & Beauty > Personal Care > Sexual Wellness > Restraints & Gags,5.0,8,462,71,0,2542,49,"bondage chair,naughty chair,naughty girl chair,sex furniture,kink furniture,restraint furniture",United States,2023-01-01,yes,no,no,VixenFurniture,https://www.etsy.com/listing/1383128069/naughty-chair-bondage-chair-with-or
"Smash Cake Recipe for Baby's 1st Birthday from @101beforeone | No Added Sugar, Naturally Sweetened with Banana ",Bath & Beauty > Baby & Child Care > Feeding,5.0,1,248,40,0,168,3,"smash cake,baby led weaning,baby 1st birthday,baby birthday,1st birthday,cake",United States,2023-03-06,yes,no,no,101beforeone,https://www.etsy.com/listing/1432088177/smash-cake-recipe-for-babys-1st-birthday
"Consent Forms for Botox, Neurotoxins Intake, Botulinum Toxins Record, Client Documents, Medspa Aesthetics, Nurse Injector, Edit in Canva ",Bath & Beauty > Skin Care > Facial Care,5.22,0,136,5,0,99,2,"Botox Consent Form,Minimal Design,Consent Document,Aesthetics,Edit in Canva,Simple,Neurotoxins Consent,Botulinum Toxins,Client Intake,Neurotoxins Intake,Client Documents,Medspa Aesthetics,Nurse Injector",United States,2023-04-15,yes,no,no,TheBeautyFiles,https://www.etsy.com/listing/1447861112/consent-forms-for-botox-neurotoxins
Herbal Solvent Reference Chart ,Bath & Beauty > Personal Care > Tinctures,3.0,0,1,6,0,30,0,"Herbs,Herbal Medicine,Extracts,ABV,Informational,Reference Guide,Herbal Solvents",United States,2023-06-29,yes,no,no,CattleCreekRanch,https://www.etsy.com/listing/1512921819/herbal-solvent-reference-chart
Face painting menu board digital fast faces easy face painting ideas ,Bath & Beauty > Makeup & Cosmetics > Face > Face & Body Paint,10.0,0,111,7,0,65,2,"Face paint,Face paintEr,Face painting,Face painting board,Face painting menu,Face painter menu,Face painter board,Face paint Menu,Face paint Board,easy face painting,easy Face paint,face paint idea",United States,2023-04-26,yes,no,no,OverTheMoonArtz,https://www.etsy.com/listing/1455215128/face-painting-menu-board-digital-fast
DIGITAL DOWNLOAD | Nail Art Practice Sheet | Nail Art Supplies | Hand Painted Nail Art | Nail Art Template | Characters Sheet ,Bath & Beauty > Makeup & Cosmetics > Nails > Nail Art > Nail Decals & Guides,3.0,0,3,5,1,113,15,"nail art,practice sheet,nail art template,nail art supply,nail art supplies,halloween nail art,nail art practice,practice guide,practice template,nail template,practice book,painting practice,art practice guide",United States,2023-08-25,yes,no,no,PinkiesUpLuxeNails,https://www.etsy.com/listing/1537762682/digital-download-nail-art-practice-sheet
