title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
DIGITAL PDF PATTERN // Crochet Crescent Moon Tarot & Oracle Deck Pouch ,Bags & Purses > Pouches & Coin Purses,5.5,6,310,33,0,703,25,"moon granny square,crochet pattern,crochet moon pattern,witchy crochet,witchy crochet bag,crescent moon,crochet bag pattern,tarot cards,tarot card bag,tarot card pouch,tarot pouch,witch tarot cards,tarot pouch pattern",United States,2022-12-10,yes,no,no,WildFernCrochet,https://www.etsy.com/listing/1353268390/digital-pdf-pattern-crochet-crescent
"Sun Granny Square Tote Bag Crochet Pattern PDF, Step by Step Picture Tutorial, 20 Page Download, Digital PDF Not the Finished Bag ",Bags & Purses > Totes,6.95,5,165,38,7,383,36,"crochet pattern,crochet patterns,crochet tote,crochet bags,market bag,crochet tote bag,granny square bag,crochet market bag,sun granny bag",United States,2023-07-23,yes,no,no,CreatedbyCarolynCo,https://www.etsy.com/listing/1514508122/sun-granny-square-tote-bag-crochet
Fanny Pack | Hip Bag | Bum Bag | PDF Sewing Pattern | Instant Download ,Bags & Purses > Handbags > Crossbody Bags,6.0,5,404,38,2,459,10,"Sewing Project PDF,PDF Pattern,Sewing Tutorial,fanny pack,bum bag,hip bag,rectangular bag,crossbody bag,sling bag,waist bag,sewing gift,diy fanny pack",United States,2022-12-22,yes,no,no,Ps377,https://www.etsy.com/listing/1362459682/fanny-pack-hip-bag-bum-bag-pdf-sewing
PDF Crossbody Bag Pattern - Sling Bag - Cross Body Bag - Side Bag Pattern ,Bags & Purses > Handbags > Crossbody Bags,6.25,2,234,20,1,387,5,"diaper bag,bum bag,cross body bag,sling bag,bike bag,sewing pattern,fanny pack pattern,waist bag,sewing gift,crossbody bag,diy crossbody",United States,2023-01-26,yes,no,no,SewJoyfulStudio,https://www.etsy.com/listing/1403006951/pdf-crossbody-bag-pattern-sling-bag
Family Vacation Cash Savings Challenge Printable for Saving Money for Getaway Travel Destination Trip Tickets Budget Fund Tracker ,Bags & Purses > Luggage & Travel,1.66,0,70,9,0,95,1,"Savings tracker,Sinking funds,Savings Challenge,Travel Destination,Vacation Planning,Road Trip Savings,Family Getaway Trip,Vacation Cash Saving,Plane Tickets Fund,Money Saving Fund,Vacation Cash Budget,Save money for Trip,Couples Getaway Cash",United States,2023-03-07,yes,no,no,ZodiacPrintableFun,https://www.etsy.com/listing/1432612183/family-vacation-cash-savings-challenge
"Crochet Sunny Days Tote Bag Pattern Pdf, Step by Step Tutorial with Pictures, Handmade Crochet Bag, Digital PDF Not the Finished Bag ",Bags & Purses > Totes,7.95,0,197,41,3,420,10,"crochet pattern,crochet patterns,crochet tote,crochet bags,crochet market bag,market bag,crochet tote bag,granny square bag,sun granny bag",United States,2023-06-22,yes,no,no,CreatedbyCarolynCo,https://www.etsy.com/listing/1508312171/crochet-sunny-days-tote-bag-pattern-pdf
