title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Leather Crossbody Bag, Fanny Pack For Women, Leather Sling Bag, Leather Pouch Bag, Leather Shoulder Bag ",45.0,4,123,10,1,282,16,"Crossbody Bag,Leather Crossbody,Small crossbody bag,Black crossbody bag,Fanny Pack,Large Fanny Pack,Leather Sling Bag,Belly bag for women,Hip Bag,bum bag,Leather Pouch bag,Woven leather bag,Waist bag for strap",United States,2023-05-19,yes,no,no,FidelityUS,https://www.etsy.com/listing/1485551663/leather-crossbody-bag-fanny-pack-for
"Personalized Kids Backpack, Custom Monogram Backpack, Corduroy Backpack, Embroidery Toddler School Bag, Back bag for Children, Birthday Gift ",19.98,4,63,78,10,527,17,"monogram backpack,Personalize Backpack,Embroidery SchoolBag,Custom Backpack,back to school,backpack boy,backpack girl,backpack for school,kids backpack,book bag for student,kids school bag,Custom  School Bags,Backpack for child",United States,2023-06-27,yes,no,no,MTWORLDUS,https://www.etsy.com/listing/1511988551/personalized-kids-backpack-custom
Nylon Lunchbox - Perfect for Diy Letter Customization Nylon Tote Bag Customizable Glitter Varsity Patches insulated cooler  school lunch ,24.97,3,23,6,0,54,7,"varsity letter bags,chenille letters,cosmetic nylon bag,customized letters,letter pouch bags,custom name bag,back to school,nylon backpack,school bag,school backpack,lunchbox,cooler,customized nylon",United States,2023-07-26,yes,no,no,CasuallyCreativeInc,https://www.etsy.com/listing/1530828329/nylon-lunchbox-perfect-for-diy-letter
Raffia Beige Clutch Bag For Wedding | Straw Knitted Raffia Bag | Pouch Clutch Bag With Hidden Metal Locked ,80.68,3,104,11,1,298,11,"Raffia yarn,Wicker Beach Clutch,Crochet Bag Pattern,paper rope pouch bag,summer handbags,Raffia Handbag,Raffia Crochet Bag,Mallory Clutch,Mallory Bag,Straw Bag,woven tote bag,paper yarn,Boho Natural Bag",United States,2023-04-09,yes,no,no,SeomHandmade,https://www.etsy.com/listing/1457465763/raffia-beige-clutch-bag-for-wedding
"Bogg Bag Boglets, Bogg Bag Keyring and Tassel Hoop, Bogg Bag Accessories, Bogg Bag Keychain, Bogg Bag Bits ",3.0,3,126,46,0,278,7,"Bogg Bag,Bogg,Boglets,Keychain,Keyholder,Tassel,Hoop,Hook,Ring,Bogg Bag Accessories,Bogg Bag Tassel,Bogg Bag Bits,Bogg Bag Keychain",United States,2023-05-24,yes,no,no,GrimtocsGadgets,https://www.etsy.com/listing/1489071557/bogg-bag-boglets-bogg-bag-keyring-and
"Black, Pink & Plum Quilted Pattern Crossbody- bum bag fanny pack ",37.2,3,155,28,0,280,13,"Crossbody bag,Fanny pack,bum bag,Leather purse,Crossbody purse,leather fanny pack,Belt bag,Fringe purse,Fringe bag,Fringe,Suede Crossbody bag",United States,2023-03-30,yes,no,no,ShopMeshwell,https://www.etsy.com/listing/1450208095/black-pink-plum-quilted-pattern
"Genuine Mini Leather Coin Purse, Handmade Small Coin Wallet, Vintage Style Key Pouch, Perfect for Gift, Birthday Gift ",18.96,3,164,20,0,280,20,"leather coin purse,coin purse,leather pouch,leather coin wallet,small leather purse,leather coin pouch,coin pouch,coin holder,leather key holder,leather bag,leather airpod case,earphone case,earbud case",United States,2023-04-04,yes,no,no,HILROYcreations,https://www.etsy.com/listing/1454080071/genuine-mini-leather-coin-purse-handmade
"Keychains, 5 Colors Key Ring, Metal Clasp,DIY Jewelry Making Bag Charm Accessories, Lobster Claw Clasp, Swivel, Split Ring ",0.85,3,166,23,9,23,2,"bridesmaid,Purses,new car keychain,silicone beads,beaded keychain,Bridemaids gift,Small Wallets,Credit Card Holder,Gift,Stocking Stuffer,dyi crafts,DL license holder,Wallet around wrist",United States,2023-06-08,yes,no,no,Crazyksparkles,https://www.etsy.com/listing/1484517706/keychains-5-colors-key-ring-metal
"Custom Name /Logo Insulated Lunch Bag with drawstring closure, Travel Bag, Organizer Waterproof Bag for Women or Men, Personalized Snack Bag ",19.98,3,154,19,2,215,24,"lunch bag,lunch bag for women,lunch box,lunch bags,insulated lunch bag,lunch bag insulated,bento box,lunchbox,lunch boxes,lunch bags for women,Bags Purses,Food Insulated Bags,Drawstring bag,insulated bag,travel bag,canvas bag,portable travel bag",United States,2023-05-25,yes,no,no,SoSoulDesign,https://www.etsy.com/listing/1474962600/custom-name-logo-insulated-lunch-bag
3D Printed - Faith over Fear Round charm - Bogg Bag Charm -  Simply Southern ,10.0,3,622,53,2,471,2,"Bogg Bag,Simply Southern,Bag Charm,Bogg Bag Charm,Beach Bag Charm,Pool Bag Charm,Bogg Accessories,Bag Accessories,Faith Charm,Simply Charm,Sports Bogg,Custom Bogg,Christian Bogg",United States,2023-04-09,yes,no,no,Wright3DP,https://www.etsy.com/listing/1457299629/3d-printed-faith-over-fear-round-charm
"Personalized makeup bag, Cosmetic bag,Proposal gift for her, birthday gift, Gift for mother, Bridesmaid gift, Wedding gift, Sorority Gifts ",6.99,3,158,15,0,217,11,"Custom makeup bag,Name Makeup bag,canvas makeup pouch,personalized bag,Canvas Cosmetic Bag,Bridesmaid gift,wedding gift,Gift for her,Sorority Gifts,mother travel pouch,Mom Make Up Bag,Name Cosmetic Pouch",United States,2023-05-17,yes,no,no,ExtraMilestones,https://www.etsy.com/listing/1483537225/personalized-makeup-bag-cosmetic
"Personalized Backpack for kids, Custom Embroidery School Bags, Book Bag for Child, Child School Bag, Custom Backpack for Students ",19.87,2,59,62,9,448,11,"monogram backpack,Personalize Backpack,Embroidery SchoolBag,Custom Backpack,back to school,backpack boy,backpack girl,backpack for school,kids backpack,book bag for student,students bags,Custom  School Bags",United States,2023-06-20,yes,no,no,MTWORLDUS,https://www.etsy.com/listing/1493240630/personalized-backpack-for-kids-custom
EDC Pouch | Cordura | Belt Pouch | Boxed Zipper Pouch for Everyday Carry ,19.98,2,97,22,2,164,8,"EDC pouch,Zipper pouch,minimalist wallet,belt pouch,edc belt pouch,Belt accessory,Concert pouch",United States,2023-03-26,yes,no,no,TheSilverExpress,https://www.etsy.com/listing/1433054468/edc-pouch-cordura-belt-pouch-boxed
"Personalized Insulated Lunch Bag-Custom Name Pure Color Waterproof Insulated Cooler Tote Box-Eco Friendly-Reusable-School, Work, Picnic ",18.6,2,234,34,0,136,5,"lunch,lunch bags,insulated,lunch bag,lunch box,thermal lunch bag,heat insulation,lunch tote,cooler bag,insulated lunch box,cute lunch bag,lunch bag for kids,bag for kids",United States,2023-06-02,yes,no,no,NICEDECORRY,https://www.etsy.com/listing/1480705364/personalized-insulated-lunch-bag-custom
"Personalized Backpack for Dad and Son, Custom Backpack for Students, Monogram Child Book Bag with Name, Overnight Bag, Birthday Gift ",19.98,2,50,25,3,101,2,"kids backpack,monogram backpack,personalize backpack,backpack for school,backpack girl,backpack boy,custom backpack,custom name bag,school bag,diaper bag,daycare bag,child book bag,backpack for student",United States,2023-06-19,yes,no,no,MTKIDS,https://www.etsy.com/listing/1492589812/personalized-backpack-for-dad-and-son
