title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Travelers of the U.S National Park sticker ,3.99,0,0,0,0,41,0,False,United States,2023-08-23,yes,no,no,LowerRoadDesigns,https://www.etsy.com/listing/1550303773/travelers-of-the-us-national-park
"Fall Pumpkin Soap Favors - SCENTED Mini Bridal Shower Decorations, Fall in Love Wedding Baby Favor Little Halloween Party Baby Girl Boy Gift ",30.39,0,58,7,0,137,0,"fall in love decor,bridal shower favors,baby shower neutral,pumpkin soap favors,custom personalized,wedding decorations,halloween party,girl boy gender gift,foe guests in bulk,wholesale falling,decor little lil,scented handmade,autumn boho rustic",United States,2023-08-21,yes,no,no,GloryParty,https://www.etsy.com/listing/1534836814/fall-pumpkin-soap-favors-scented-mini
"emotional kindle Sticker , bookish Sticker , book lover gift , bookish Merch , Kindle Sticker , Smut Reader , reading lover, e-reader ",1.85,0,54,0,0,85,0,"kindle stickers,kindle stickers pack,kindle accessories,bookish stickers,kindle sticker,emotional support,book lover sticker,bookish,e-reader,waterproof decals,stickers,kindle,kindle addict,laptop stickers,iPad stickers,emotional kindle",United States,2023-09-04,yes,no,no,FloralCoconut,https://www.etsy.com/listing/1544576116/emotional-kindle-sticker-bookish-sticker
Moo Moo Subaru decal ,6.0,0,0,8,0,25,0,False,United States,2023-08-16,yes,no,no,StacisCricketyCrafts,https://www.etsy.com/listing/1531274026/moo-moo-subaru-decal
Keep HONKING I'm Listening to PHILIP GLASS Bumper Sticker - Minimalist Composer Fandom ,6.0,0,0,4,0,27,0,"philip,glass,composer,minimalism,classical,bumpersticker,bumper,sticker,funny,music,art,punk,philipglass",United States,2023-08-22,yes,no,no,MPLWDNoveltyCistern,https://www.etsy.com/listing/1535169374/keep-honking-im-listening-to-philip
SS Stickers made for September SS Journal ,4.5,0,4,22,10,15,1,"Journal Stickers,Foiled Stickers,Planner Stickers,Foiled Date Dots,Foiled Date Covers,SS Stickers,Sonder Stickers,Silk Sonder,Silk and Sonder,S and S Stickers,Foiled Dots,Foiled Hexagons,Foiled Washi Strips",United States,2023-08-20,yes,no,no,megBmakes,https://www.etsy.com/listing/1534052170/ss-stickers-made-for-september-ss
BG 3 Goose Astarion Sticker | Waterproof Vinyl Sticker | Baldur's Gate III Goostarion Meme Sticker ,3.99,0,0,26,0,1384,0,"astarion,astarion sticker,goostarion,bg3,bg3 sticker,bg3 stickers,dnd stickers,dungeons and dragons,waterproof sticker,vinyl sticker,goose sticker,bg3 astarion,baldur's gate 3",United States,2023-08-25,yes,no,no,AelincredibleArt,https://www.etsy.com/listing/1537648286/bg-3-goose-astarion-sticker-waterproof
DECALS ONLY - Brownie Mix Pantry Label Decals for your own containers / Pantry Labels / Homemade Brownie Label/ Craftologist Brownie Mix ,13.99,0,0,0,0,385,0,"Pantry labels,recipe decals,kitchen decals,pantry decals,storage containers,container labels,tiktok labels,vinyl labels,recipe labels,decals for container,oatmeal labels,oatmeal mix pantry,dry pantry mix oats",United States,2023-08-31,yes,no,no,CraftologistCass,https://www.etsy.com/listing/1541867116/decals-only-brownie-mix-pantry-label
"Ghostie Kpop Multi-Stan Suncatcher Window Decals, Rainbow Maker Decals, Glow in the dark, BTS, Stray Kids, Twice, NEWJEANS ",12.0,0,54,0,0,133,0,"suncatcher,rainbow maker,Stray Kids,BTS,Twice,NEWJEANS,Kpop Suncatcher,Kpop Halloween,Ghost Suncatcher,BTS Army Bomb,Candybong,Nachimbong,Binky Bong",United States,2023-09-01,yes,no,no,KPopGreetings,https://www.etsy.com/listing/1556891881/ghostie-kpop-multi-stan-suncatcher
Mini Savings Challenge Scratch Off - Village Houses ,5.0,0,18,15,0,29,0,"Mini Scratch Off,Scratch off,Mini Savings,savings challenge,Scratch and save,Mini Savings Binder,Savings scratcher,House Savings,Winter Village,Scratch savings,Mini Savings Scratch,Village savings,Winter Scratch Off",United States,2023-08-18,yes,no,no,GoldenGirlBudgets,https://www.etsy.com/listing/1532469432/mini-savings-challenge-scratch-off
