title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Personalized Children's Book, A Promise To You, Gift for Godchild, Grandchild, Gift for Niece Nephew, Baptism Gift, Personalized Story Book ",29.96,5,169,23,5,270,23,"baptism gift,christening gift,personalised book,a promise to you,keepsake book,penguin book,gift for grandchild,gift for godchild,baptism gift boy,baptism gift girl,children's book,promises to child,children's keepsake",United States,2023-06-07,yes,no,no,MyKidsDream,https://www.etsy.com/listing/1483940176/personalized-childrens-book-a-promise-to
Blind date with a Best-seller book | Free Shipping | pick your own genre | With gifts| Basic. ,9.99,4,283,49,0,308,9,"Book,Young adult,Romance,Non-Fiction,Blind date with Book,Spicy book,mystery,fiction,fantasy,book date,thriller,gift,present",United States,2023-05-07,yes,no,no,Lobookdecor,https://www.etsy.com/listing/1462738956/blind-date-with-a-best-seller-book-free
Officiant Book | Leatherette Journal |Wedding Book | Officiant Gift | Custom Officiant Gift | Leatherette Officiant Book | Hardcover Journal ,24.25,4,299,51,5,126,10,"guestbook,personalized journal,leather journal,lined journal,officiant gift,officiant book,wedding book,ceremony book,wedding vows,officiant journal,wedding officiant,mr mrs,hardcover journal",United States,2023-04-08,yes,no,no,ntxlaser,https://www.etsy.com/listing/1443007844/officiant-book-leatherette-journal
"Custom Bible Cover, Christian Gift, Personalized Leather Bible Case, Baptism Gift, Christian Gift, Bible Protector, Gift for Her ",17.21,4,30,7,2,51,7,"personalized journal,engraved journal,Baptism Gift,Leather Bible Cover,Religious Gift,Personalized bible,Custom Book Cover,custom bible,Leather book Cover,Christian Gift,Engraved Bible Cover,Bible Case,bible protector",United States,2023-07-03,yes,no,no,EngraveToRemember,https://www.etsy.com/listing/1501293798/custom-bible-cover-christian-gift
"Blind Date with a Book | Which Used Book Will You Fall in Love With? | Stickers, Hot Beverage, Handmade Bookmark | Unique Bookish Gift ",18.0,4,524,107,1,869,14,"Blind date book,Book gift,Mom gift,Unique gift,Bookmark,Mystery,Book Club,Trending,CottageCore,nerd gift,watercolor,art,fun",United States,2023-05-10,yes,no,no,FullyFaith,https://www.etsy.com/listing/1464635028/blind-date-with-a-book-which-used-book
"Personalized Bookmark, Custom Bookmark, Aesthetic Floral Bookmark, Cute Bookmark for Women, Acrylic Bookmark, book marks ",11.24,4,54,16,7,237,52,"custom bookmark,birth flower,acrylic bookmark,aesthetic bookmark,bookmark for women,name bookmark,book mark,cute bookmark,book lover gift,roommate gift,bookmark gift,personalized,bookmark",United States,2023-06-08,yes,no,no,RiversideBridal77,https://www.etsy.com/listing/1499128879/personalized-bookmark-custom-bookmark
"Personalized Bookmark, Custom Bookmark, Acrylic Bookmark, Aesthetic Floral Bookmark, Cute Birth Flower Bookmark for Women, book marks ",11.24,4,105,112,9,876,11,"custom bookmark,birth flower,acrylic bookmark,aesthetic bookmark,bookmark for women,book mark,cute bookmark,book lover gift,roommate gift,bookmark gift,personalized,bookmark,unique bookmarks",United States,2023-06-07,yes,no,no,RiversideBridal77,https://www.etsy.com/listing/1484170392/personalized-bookmark-custom-bookmark
Ravenhood Bookmark Set ,10.99,3,84,43,3,347,12,"Ravenhood bookmark,ravenhood,custom bookmarks,waterproof bookmarks,books",United States,2023-04-29,yes,no,no,CraftedGoodsByCilla,https://www.etsy.com/listing/1457290246/ravenhood-bookmark-set
NEW! 12 ,119.0,3,189,33,1,195,10,"custom,vinyl,records,on,demand,mixtape,dj,music,lathe,record,gift,ep,12",United States,2023-04-13,yes,no,no,VinyleyCustomRecords,https://www.etsy.com/listing/1459964077/new-12-colored-vinyl-mixtape-two-sided
"Custom CD Mixtape, Jewel Case, Personalized Photo, Personalized Music, Free Shipping, Custom CD, Custom Gift, Custom Lyrics, Custom Mixtape ",18.98,3,221,31,7,329,15,"Custom record,Vinyl record,anniversary gift,wedding gift,unique gift,personalized vinyl,custom mixtape,aesthetic design,custom cd,cd mixtape,Custom lp,your music on cd",United States,2023-04-09,yes,no,no,ValerieGreyGallery,https://www.etsy.com/listing/1457648331/custom-cd-mixtape-jewel-case
"Birth Flower Bookmark, Custom Name Birth Month Gift, Aesthetic Floral Acrylic Bookmark with Tassel, Gift for Book Club or Book Buddy ",12.05,3,159,42,3,210,5,"custom bookmark,bible bookmark,bookmark with name,aesthetic bookmark,bookmark with tassel,flower bookmark,birth flower gift,book club gift,book buddy,bookmark for women,birthday gift,Bridesmaids gift,name bookmark",United States,2023-06-09,yes,no,no,WoodenFrameDecor,https://www.etsy.com/listing/1499261891/birth-flower-bookmark-custom-name-birth
ANNOTATED BOOKS | Book Lover | Book Annotation | Gifts for Her ,24.0,3,117,47,3,511,21,"annotated books,books,annotate,book tabs,acotar,addicted series,addicted calloway,magnolia parks,book annotation,booktube,booktok,book annotations,acotar book gift",United States,2023-04-10,yes,no,no,midnightcosmos,https://www.etsy.com/listing/1443979504/annotated-books-book-lover-book
"Bronze Anniversary Bookmark, Copper for 7th Anniversary, 8th Anniversary Bronze Bookmark, Gift for Book Lover, Personalized Anniversary Gift ",30.0,2,27,7,3,53,16,"Anniversary bookmark,copper bookmark,bronze anniversary,gift for book lover,personalized gift,7th anniversary,8th anniversary,custom bookmark,unique bookmark,husband wife gift,our love story,favorite story,metal bookmark",United States,2023-07-24,yes,no,no,TheLandlockedDogTwo,https://www.etsy.com/listing/1529847353/bronze-anniversary-bookmark-copper-for
