title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Fern Panel, Rusty Privacy Screen, Garden Panel, 60x12 ",80.0,18,102,23,2,397,33,"yard art,screen panel,privacy screen,privacy panel,metal art panel,garden panel,garden art metal,garden sculpture,garden metal art,garden decor,metal birds",United States,2023-06-08,yes,no,no,metalartfever,https://www.etsy.com/listing/1484340274/fern-panel-rusty-privacy-screen-garden
Gallery wall set gold silver tone wood frames resin frames faux wood frames ,70.0,0,63,18,0,1510,94,"Square,Rectangle,Gold,Silver,Black,Wall gallery,Picture display,Artwork frames,Wood,Art nouveau,Hollywood regency,4x4,8x10",United States,2023-05-04,yes,no,no,retroamerican,https://www.etsy.com/listing/1474589007/gallery-wall-set-gold-silver-tone-wood
"4 Mismatched China Plates, Bulk Vintage Dishes, plate wall decor ",20.9,0,28,8,1,161,13,"Vintage china,Mismatched china,Bone china,Tea cup,Tea party,China plates,Alice in wonderland,English tea,teapot,Vintage dishes,Wedding china,Floral china",United States,2023-05-10,yes,no,no,MillieAndMargotFinds,https://www.etsy.com/listing/1478688553/4-mismatched-china-plates-bulk-vintage
Pair - Set Of 2 - Large 17” Cast Iron Nautical Mermaid Plaque Wall Hanging Rustic Verdigris Green Blue Beach House ,49.95,0,18,9,0,427,50,"Beach,Fish,Creature,Mythical,Pool,Fountain,Art,Yard,Garden,Sculpture,Statue,Mermaid,Plaque",United States,2023-06-24,yes,no,no,CheahaAntiques,https://www.etsy.com/listing/1495486578/pair-set-of-2-large-17-cast-iron
