title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Southwestern Turquoise Flecked Bolo Tie - Gifts for Him Cabochon Indian Leather Cowboy Necktie Accessories Mens Necklace Leather Cord Lariat ,30.0,5,82,19,1,395,33,"scarys,spider,desert,bug,insect,mexican,gift,present,cowboy,accessory,oval,groomsmen",United States,2023-06-02,yes,no,no,BeltsBucklesBolos,https://www.etsy.com/listing/1494687467/southwestern-turquoise-flecked-bolo-tie
THUNDER Leather Cowboy Western  Hat for Men and Women ,73.0,2,114,32,3,313,11,"Brown,distress,Bkack,Tan",United States,2023-04-14,yes,no,no,LesaCollectionUsa,https://www.etsy.com/listing/1460841305/thunder-leather-cowboy-western-hat-for
Lot of 10 Mixed Prints & colors PAISLEY 100% Cotton OLD SCHOOL Biker Bandana's Kerchief Hanky 20 ,7.12,0,18,6,0,107,16,"bandana,COTTON,HANDKERCHIEF,KERCHIEF,biker,hair,scarf,hippy,paisley,black,TIE DYE,neckerchief,all cotton",United States,2023-06-14,yes,no,no,LinensRus,https://www.etsy.com/listing/1502886603/lot-of-10-mixed-prints-colors-paisley
