title,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Halloween Sweatshirt, Funny Ghost Dog Sweatshirt, Halloween Shirt, Spooky Sweatshirt, Dog Lover Sweatshirt, Pumpkin Sweater, Women Fall Tee ",17.48,6,153,50,2,57,4,"sweatshirt for men,sweatshirt for women,trendy sweatshirt,halloween party,funny halloween gift,halloween costume,pumpkin shirt,halloween tshirt,spooky season,cute ghost tee,cute ghost dog,dog lover gift,dog mom shirt",United States,2023-08-22,yes,no,no,MyBabyCustomApparel,https://www.etsy.com/listing/1549378125/halloween-sweatshirt-funny-ghost-dog
"Boygenius I Never Thought You’d Happen to Me Best Friends Shirt, Original Linocut Design Cotton T Shirt Leonard Cohen UNISEX ",28.0,0,55,5,5,317,46,"boygenius,phoebe bridgers,julien baker,lucy dacus,shirt,concert,best friends,friends,linocut,leonard cohen",United States,2023-08-26,yes,no,no,NoExitClothing,https://www.etsy.com/listing/1553007133/boygenius-i-never-thought-youd-happen-to
"Mañana Será Bonito Shirt back and front/Hoodie, bichota season,Karol G Shirt, Funny KaroL G Gift, Manana Sera Bonito Album Shirt,Graphic Tee ",10.0,0,3,28,14,133,22,"karol g,karol g shirt,bichota shirt,mañana sera bonito,manana sera bonito,reggaeton artist,karol g sweatshirt,Mañana Será Bonito,Karol G 2023 Shirt,Karol G MSB Tour,Karol G 2023 Tour,Karol G Concert,bichota season",United States,2023-08-17,yes,no,no,MelindaDesignStudio,https://www.etsy.com/listing/1532366046/manana-sera-bonito-shirt-back-and
Rich Men North of Richmond Shirt | Oliver Anthony Shirt | Living in a New World with an Old Soul Shirt | Country Music Graphic Tshirt ,28.99,0,26,5,1,49,3,"world with an old,an old soul shirt,rich men north of,north of richmond,old soul shirt,a damn shame shirt,in a new world shirt,bluegrass shirts,Oliver Anthony shirt,Oliver Anthony music,Rich men shirts,Living in a new worl,of richmond shirt",United States,2023-08-16,yes,no,no,MandiLynnDesignCo,https://www.etsy.com/listing/1545494043/rich-men-north-of-richmond-shirt-oliver
"Astarion I Love My Girlfriend Inspired Shirt Gift Baldur's Gate Fans, Astarion BG3 High Elf Shirt Merch, Astarion Baldurs Gate 3 Merch ",17.5,0,126,7,0,518,0,"Baulders Gate 3,Karlach,Dungeon and Dragon,Baldurs Gate 3 Shirt,Shadowheart,Video Game Shirt,baldurs gate shirt,Astarion BG3,dtf shirt transfers,Dungeon Master Shirt,Astarion Simp,I can fix him shirt,dnd 20 sided dice",United States,2023-08-30,yes,no,no,TiDesignerStudio,https://www.etsy.com/listing/1555395163/astarion-i-love-my-girlfriend-inspired
"Retro In my J Brothers Era Shirt, J Brother Shirt, Comfort Colors Shirt, Joe  Sweatshirt ",28.19,0,9,6,3,168,17,"Jonas Brother Shirt,Jonas Comfort Colors,Joe Jonas Sweatshirt,jonas brother fan,five album one night,jonas cassette shirt,vintage jonas shirt,jonas bros shirt",United States,2023-08-18,yes,no,no,DIYMinimalistLTD,https://www.etsy.com/listing/1532883920/retro-in-my-j-brothers-era-shirt-j
Donald Trump Mugshot Short Sleeve Tee ,21.87,0,26,0,0,61,0,"Donald Trump,make America great,mugshot,Donald Trump mugshot,president,SAILOR MOON,ANIME",United States,2023-08-22,yes,no,no,KarsonsKornerStore,https://www.etsy.com/listing/1535716136/donald-trump-mugshot-short-sleeve-tee
"Girl's Trip Salem Time To Get Wicked Shirt, Vintage Halloween T-shirt, Sanderson Sister's Shirt, Salem Massachusetts Witch Shirt, Fall Shirt ",7.99,0,27,11,0,93,0,"men shirt,women shirt,funny shirts,halloween shirt,spooky season shirt,girls trip salem,time to get wicked,vintage tshirt,salem massachusetts,fall shirt,salem witch shirt,retro halloween",United States,2023-08-17,yes,no,no,DurumApparel,https://www.etsy.com/listing/1545914469/girls-trip-salem-time-to-get-wicked
"Scary Knife Halloween  sweatshirt, GhostFace, scary face hoodie, Halloween gift, scream hoodie, Halloween shirt, knives horror ",11.9,0,59,0,0,363,0,"halloween shirt,Halloween witches,halloween gift,Spooky Vibes,Halloween Sweatshirt,Spooky Sweatshirt,Spooky Season,halloween costume,pumpkin spice,pumpkin season,scary crewneck,cute ghost",United States,2023-08-27,yes,no,no,Customshirtbyusa,https://www.etsy.com/listing/1538878636/scary-knife-halloween-sweatshirt
Boo-Bees Embroidered Sweatshirt ,49.99,0,0,0,0,191,0,False,United States,2023-09-01,yes,no,no,IvoryOwlCo,https://www.etsy.com/listing/1556935385/boo-bees-embroidered-sweatshirt
Game Day Shirt Retro Arkansas Graphic Design t-shirt Distressed Comfort Colors tee Football Fan Apparel College Gift Cute Student shirt ,25.52,0,51,0,0,82,0,"sorority tee,game day shirt,woo pig sooie shirt,alumni shirt,college football,comfort colors shirt,college game day,red and white,Arkansas game day,hogs game day,Hogs football tee,call the hogs tee,Hogs basketball",United States,2023-08-16,yes,no,no,EvieGreyDesigns,https://www.etsy.com/listing/1531606702/game-day-shirt-retro-arkansas-graphic
"Halloween Shirt Teacher Halloween Sweatshirt, Retro Ghost Shirt, In My Spooky TEACHER Era ",14.99,0,44,8,8,49,19,"Halloween shirt,Halloween sweatshirt,Teacher Halloween,Gifts For Teachers,pumpkin sweatshirt,pumpkin spice shirt,back to school,its fall yall tshirt,cute fall shirts,in my teacher era,its me hi im the,teacher its me,ghost witch bats",United States,2023-08-26,yes,no,no,KennedyClaireCouture,https://www.etsy.com/listing/1538644176/halloween-shirt-teacher-halloween
