title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"First of all I'm a delight Funny Badge Reel, RN ID Holder, Retractable Badge Reel, Nurse Gift, Office ID Holder, Stocking Stuffer ",Accessories > Keychains & Lanyards > Lanyards & Badge Holders,9.0,26,832,76,2,1520,50,"Retractable ID,Interchangeable,nurse badge reel,funny badge reel,RN ID Holder,Acrylic Badge Reel,Office Badge Reel,Nurse Gift,Night Shift,Custom Badge Reel,First of all,Stocking Stuffer,I'm a delight",United States,2023-03-16,yes,no,no,HotMessCreativeShop,https://www.etsy.com/listing/1439674019/first-of-all-im-a-delight-funny-badge
FNAF Smol Sun and Mini Moon Glow-in-the-Dark Enamel Pins + Free Sticker ,Accessories > Patches & Pins > Pins & Pinback Buttons,6.0,26,1001,237,11,5314,199,"sun,moon,daycare,enamel,pin,enamel pin,glow in the dark,sundrop,moondrop,five nights,gold,daycare attendent",United States,2023-01-24,yes,no,no,SpaceJacket,https://www.etsy.com/listing/1387044004/fnaf-smol-sun-and-mini-moon-glow-in-the
Fairie Circlet Princess forehead tiara headpiece woodland wedding fairy tale faeries renaissance fair medieval fantasy festival ,Weddings > Accessories > Hair Accessories > Hair Jewelry,29.99,25,591,84,7,4323,298,"princess tiara,bride tiara,elf tiara,tiaras,rhinestone tiaras,elven tiara,fantasy lover,cosplay crown,elven head dress,pixie tiara,sci-fi lover gift,fairy-tale princess,rose-gold crown",United States,2023-01-06,yes,no,no,GlamourGhoulFinds,https://www.etsy.com/listing/1387086329/fairie-circlet-princess-forehead-tiara
Mojo Dojo Casa House Keychain - Color Options - Bag Charm / Key Ring - 3D Printed ,Accessories > Keychains & Lanyards > Keychains,7.99,25,58,14,11,646,179,"Custom keychain,Custom Bag Charm,Room Keychain,custom car keychain,bag charm,cute keychain,keychain for women,keychain for men,3d printed keychain,funny keychain,meme keychain,movie keychain,barbie movie",United States,2023-08-21,yes,no,no,3DPrintedDelight,https://www.etsy.com/listing/1548840587/mojo-dojo-casa-house-keychain-color
12pcs Halloween Floating Witch Hats With 60Pcs Bats Wall Decor Halloween Witch Accessories Caps For Adults Kids Women Halloween Party Decor ,Accessories > Costume Accessories > Costume Hats & Headpieces,9.99,25,829,53,11,2724,346,"witch hat,gift for her,witch costume,halloween witch,halloween costume,hanging witch hat,halloween decoration,bucket hats,adult witch hat,floating hat,halloween decor,witchy decor,halloween home decor",United States,2022-09-27,yes,no,no,TheMoonJetLLC,https://www.etsy.com/listing/1299669472/12pcs-halloween-floating-witch-hats-with
"dad in the streets hats, daddy in the sheets hat, funny men's hat, Dad life hat, Funny slogan hat ",Accessories > Hats & Caps > Baseball & Trucker Caps,19.98,23,123,34,5,137,22,"Dad in the streets,Daddy in the sheets,Dad life hat,Dad hat,gift for dad,leather dad life hat,mens trucker hat,funny mens hats,Funny slogan hat,snapback hat dad,Sarcastic men's hat,Witty trucker cap,men's snapback hat",United States,2023-07-21,yes,no,no,TnADesignsCo,https://www.etsy.com/listing/1527399819/dad-in-the-streets-hats-daddy-in-the
Lurk Laugh Loathe Patches - Skeletor Patch - Meme Patch - Funny Patch - Iron On Patch - Embroidered Patch - Patches for Vests ,Accessories > Patches & Pins > Patches,9.5,23,488,61,0,2580,101,"Skeletor Patch,Lurk Laugh Loathe,Meme Patch,Statement Patch,Patches For,Patches For Jeans,Battlevest Patch,Punk Patch,Goth Patch,Emo Patch,Heman Patch,Skeletor,Iron On Patch",United States,2022-09-19,yes,no,no,BumbleBeeEmb,https://www.etsy.com/listing/1308030597/lurk-laugh-loathe-patches-skeletor-patch
Subtle bisexual flag enamel pin enamel cute pin set pins laple pin hard enamel pin gift for her Christmas gifts pride pin bisexual ,Accessories > Patches & Pins > Pins & Pinback Buttons,11.99,23,329,58,1,1989,58,"bisexual,enamel,pin,bi,pride,bi pin,bisexual pin,subtle,closeted",United States,2022-11-02,yes,no,no,JessicaElizabethCo,https://www.etsy.com/listing/1323504424/subtle-bisexual-flag-enamel-pin-enamel
"Jackalope Conservation Society - Iron On Embroidered Patch - Cryptozoology Woven Emblem to be put on hats, bags, or jackets ",Accessories > Patches & Pins > Patches,7.64,23,267,58,1,1204,36,"Iron On Patch,Embroidered Yeti,Cryptozoology,Jackalope,Folklore Cryptid,Seeing is believing,Horned Hare,Tracking Society,Rabbit Antelope,jackrabbit antlers,Embroidered Woven,Funny Mythical,Sew Sewn Badge",United States,2022-11-20,yes,no,no,SquatchyShop,https://www.etsy.com/listing/1337019192/jackalope-conservation-society-iron-on
Floral Minnie Ears ,Accessories > Hair Accessories > Headbands & Turbans > Headbands,36.0,23,433,89,2,3427,91,"velvet Minnie ears,custom ears,minnie mouse,MInnie Mouse ears,Disneyland bows,sequins Minnie ears,flower Minnie Ears,floral ears,minnie ears,minnie headbands",United States,2023-03-10,yes,no,no,CuteNSassyBowbyAna,https://www.etsy.com/listing/1435003843/floral-minnie-ears
Butterfly metal hairpin hair accessories Butterfly metal pendant hair claw girl simple hair catch women her gift S236 ,Accessories > Hair Accessories > Barrettes & Clips,13.71,21,297,47,0,1511,49,"butterfly,pendant,tassel,crystal,hair claw,hairpin,hairband,hair accessories,beautiful girl,summer,butterfly hairpin,women hairpin,hair catch",United States,2022-09-20,yes,no,no,XDreamFashionFactory,https://www.etsy.com/listing/1309060581/butterfly-metal-hairpin-hair-accessories
Funny Badge Reel | ER Nurse | Medical ID Badge Murse  | Male Guy Nurse Carabiner | Nurse Gift | Funny Badge Holder | Hal Ben Stiller ,Accessories > Keychains & Lanyards > Lanyards & Badge Holders,8.03,21,635,85,7,1276,35,"monogram badge reel,id badge reel,retractable id badge,name badge holder,ID Badge Holder,badge holder,Gift for Nurse,Carabiner,Ben Stiller,Happy Gilmore,Guy Nurse,nursing badge reel,Murse Male Nurse",United States,2023-03-28,yes,no,no,EmberLouise,https://www.etsy.com/listing/1448751099/funny-badge-reel-er-nurse-medical-id
IRON ON Patch-Barbie logo Inspired-iron on patches-glitter-embroidered patch-Barbie patch-barbie doll-pink-barbie party-Barbie costume-font ,Accessories > Patches & Pins > Patches,7.2,21,378,63,7,1172,40,"iron on,patch,barbie,pink,embroidered patch,glitter,patches,patches for jackets,barbie party,handmade,Barbie logo,Barbie font,Barbie movie",United States,2023-05-22,yes,no,no,BeGlitteredShop,https://www.etsy.com/listing/1473067332/iron-on-patch-barbie-logo-inspired-iron
Bat crazy vegan vinyl faux leather black demon wing lighter case keychain goth accessories alternative keyfob emo accessory lighter keeper ,Accessories > Keychains & Lanyards > Keychains,13.0,21,582,122,2,5488,193,"monster accessories,gothic,Wednesday,emo,gothic attire,halloween,horror,gothic keychain,lighter case,bat,vampire",United States,2022-12-24,yes,no,no,AsylumHandicrafts,https://www.etsy.com/listing/1364033952/bat-crazy-vegan-vinyl-faux-leather-black
"Adult Disney Mickey Mouse Outline Trucker Hat, Mens Disneyland Trucker Hat, YP6606 Leatherette patch hat, Disneyworld Mickey Hat ",Accessories > Hats & Caps > Baseball & Trucker Caps,19.97,20,345,68,4,618,31,"Mickey Mouse Hat,Mens Mickey Hat,Mickey Ears Hat,Mickey Hat,Mickey Mouse Outline,Park Gear,Women Mickey Hat",United States,2023-03-17,yes,no,no,JusTeezin,https://www.etsy.com/listing/1440454171/adult-disney-mickey-mouse-outline
Crystal Koi * keychain * ,Accessories > Keychains & Lanyards > Keychains,12.75,19,349,68,0,4095,124,"tigers eye,rose quartz,healing crystals,aquamarine,amethyst,crystal,Christmas gift,koi keychain,keychain,koi fish keychain,koi fish,unique gift,resin",United States,2022-12-10,yes,no,no,AHexArt,https://www.etsy.com/listing/1352883704/crystal-koi-keychain
"Mexican Snack Badge Reel,Mexican Badge Reel, Concha Badge Reel, Paleta Payaso Badge Reel, Arcoíris Galleta Badge Reel, Pan Dulce Badge Reel. ",Accessories > Keychains & Lanyards > Lanyards & Badge Holders,11.2,18,456,96,0,1917,69,"mexican name tags,mexican badge reels,mexican badge reel,paleta payaso badge,concha badge reel,mexican ID tags,galleta arcoíris",United States,2022-11-26,yes,no,no,cottagecoreartista,https://www.etsy.com/listing/1341283530/mexican-snack-badge-reelmexican-badge
Opossum Cowboy Possum Enamel Pin - Original Creator ,Accessories > Patches & Pins > Pins & Pinback Buttons,8.59,18,686,125,1,3272,61,"cowboy,opossum,possum,stay strapped,cute pin,enamel pin,western,cute,lapel pin,hat pin,cowboy pin,gift pin",United States,2022-12-06,yes,no,no,BeneShopArt,https://www.etsy.com/listing/1363742333/opossum-cowboy-possum-enamel-pin
Ghostface - Scream - Ghost Face - Horror  -  Scary - Movie - Minder - Needle - Pin - Magnet ,Accessories > Patches & Pins > Pins & Pinback Buttons,5.4,18,398,48,0,1031,53,"Pin,Magnet,Needle minder,Cross stitch,Embroidery,Crafty crafter,Craft,Set,Cute",United States,2023-04-30,yes,no,no,BYMinder,https://www.etsy.com/listing/1458091330/ghostface-scream-ghost-face-horror-scary
Bulbasaur Enamel Pin ,Accessories > Patches & Pins > Pins & Pinback Buttons,9.5,18,283,35,1,1793,108,"Pins,bookish pins,enamel pin,lapel pin,Anime pins,Enamel pin cute,bulbasaur,bulbasaur pin",United States,2023-04-12,yes,no,no,Marquisdusoleil,https://www.etsy.com/listing/1459839195/bulbasaur-enamel-pin
Remember kids electricity will kill you  2 ,Accessories > Patches & Pins > Patches,7.99,17,889,81,0,1105,35,"morale patch,patch,meme,military,army,navy,marines,blue collar,tactical,hat patch",United States,2022-10-18,yes,no,no,patchesNplates,https://www.etsy.com/listing/1327488647/remember-kids-electricity-will-kill-you
"Wooden Pronoun Pins | Cute Animal Mix & Match she/her, he/him, they/them, she/they, he/they, he/she, it/its, xe/xem, LGBT Pride Charms Pack ",Accessories > Patches & Pins > Pins & Pinback Buttons,7.5,17,641,85,8,2573,473,"pronouns,frog,snail,bat,kawaii,meme,enamel pins,pack,they,she,he,custom,LGBTQ",United States,2023-04-27,yes,no,no,gobworm,https://www.etsy.com/listing/1470392539/wooden-pronoun-pins-cute-animal-mix
Natural Goddess-Elven Fairy Princess forehead Ren Faire Hair headbands sci-fi lover fairy-tale dangling rhinestone silver elf queen crowns ,Accessories > Hair Accessories > Wreaths & Tiaras,24.25,16,153,8,0,1449,134,"tiaras,headbands,Elven tiaras,Fairy tiaras,Fairy crown,Fairy headbands,Bridal Hair Jewelry,crown,black tiaras,black headbands,forehead tiaras,elf queen crowns,Ren Faire headbands",United States,2023-05-16,yes,no,no,ADDYOU,https://www.etsy.com/listing/1469196328/natural-goddess-elven-fairy-princess
US Only* IN STOCK: Squid Sisters Callie/Marie ,Accessories > Patches & Pins > Pins & Pinback Buttons,19.0,16,146,42,4,870,42,"splatoon,splatoon3,nintendo,squidsisters",United States,2023-04-05,yes,no,no,momoiiroo,https://www.etsy.com/listing/1440618586/us-only-in-stock-squid-sisters
"Wooden Acorn Canister, Acorn Keychain, Fall acorn Locket, Cute pill bottle, Wood Acorn Nut Keepsake, Screw on cremation urn, Acorn Pendant ",Accessories > Keychains & Lanyards > Keychains,16.98,16,1149,267,2,4203,64,"Acorn keychain,fall Charm,acorn purse charm,acorn locket,memorial ashes,pill bottle,pill canister,medication case,nut keychain,purse charm,key charm,autumn keychain,autumn purse charm",United States,2022-09-27,yes,no,no,TheOrangeStreetShop,https://www.etsy.com/listing/1313410889/wooden-acorn-canister-acorn-keychain
Pride Cat Acrylic Keychains | Clear Holographic Double-Sided Rainbow Cute LGBT Charms ,Accessories > Keychains & Lanyards > Keychains,12.0,16,575,70,1,5800,79,"lgbt,epoxy,holographic,glitter,kawaii,lgbtq,subtle,gay,transgender,cute,charm,acrylic,pride",United States,2022-11-21,yes,no,no,gobworm,https://www.etsy.com/listing/1337584578/pride-cat-acrylic-keychains-clear
"2023 Beaded Wedding Veil, Beaded Ivory Bridal Veil, Beaded Edge Wedding Veil, Beaded Bridal Veil, Ivory Veil, Beaded Fingertip Wedding Veil ",Weddings > Accessories > Veils,24.68,16,306,48,6,689,37,"wedding veil,bridal veil,cathedral veil,pearl veil,bachelorette veil,boho wedding,classic wedding,wedding accessories,wedding hair comb,bridal shower gift,bridal shower,pearl dress,bride pearl hair",United States,2023-01-08,yes,no,no,MissBrideDesigns,https://www.etsy.com/listing/1374460046/2023-beaded-wedding-veil-beaded-ivory
"Sage Bow Tie & Brown Suspenders, Sage Green Wedding, Ring Bearer Gift, Boho Wedding, Bow Ties for Men, Ring Bearer Outfit, Sage Bowtie ",Accessories > Suit & Tie Accessories > Bow Ties,12.5,15,400,74,1,222,0,"bow tie,suspenders,bowtie,sage,sage green,sage green wedding,ring bearer,ring bearer gift,wedding,ring bearer outfit,Boho WEDDING,bow ties,bow ties for men",United States,2022-10-19,yes,no,no,TheBoldBowTie,https://www.etsy.com/listing/1314577916/sage-bow-tie-brown-suspenders-sage-green
Eras tour - Friendship bracelet | Enamel pin ,Accessories > Patches & Pins > Pins & Pinback Buttons,10.0,15,156,29,3,845,54,"Friendship bracelets,Eras tour,swiftie,enamel pins,Taylor pins,eras tour pins",United States,2023-05-30,yes,no,no,Lindsaylandpins,https://www.etsy.com/listing/1478752088/eras-tour-friendship-bracelet-enamel-pin
"Anatomical Heart Badge Reel, Retractable Badge Reel, Badge Holder, Cardiology, Cardiologist, Cardiac Nurse, Organ, ICU Nurse, RN ",Accessories > Keychains & Lanyards > Lanyards & Badge Holders,9.89,14,693,117,0,1779,31,"Badge Reel,Badge Holder,Retractable Badge,ID Clip Holder,Nurse Gift,Medical ID Holder,ID Holder,Cardiology,Cardiac Nurse,Anatomical Heart,Heart Organ,Cardiologist,ICU Nurse",United States,2023-02-19,yes,no,no,TheCraftyGoo,https://www.etsy.com/listing/1420771841/anatomical-heart-badge-reel-retractable
"Pink blue Kpop photocard holder, ID badge holder with beaded keychain ",Accessories > Keychains & Lanyards > Lanyards & Badge Holders,9.89,14,828,90,0,1657,30,"card holder,badge holder,kpop holder,card case,photocard holder,ID holder,keychain,bts,skz,black pink,pink holder",United States,2022-11-09,yes,no,no,StickergiftsStore,https://www.etsy.com/listing/1342620423/pink-blue-kpop-photocard-holder-id-badge
2nd Birthday Mouse Ear | Polka Dot Mouse Ear Headband | Second Birthday Ears | 2nd Birthday Mouse Party | Choose Color Any Age ,Accessories > Hair Accessories > Headbands & Turbans,7.96,14,184,103,10,712,33,"mouse ears,rose gold ear,Mouse ears with bow,Birthday Mouse ears,rose gold headband,mouse headband,2nd birthday outfit,2nd birthday girl,mouse 2nd birthday,rose gold mouse ear,mouse ears rose gold,Ears for kids ears,2nd birthday mouse",United States,2023-03-01,yes,no,no,CutestLittleHeadwear,https://www.etsy.com/listing/1428123497/2nd-birthday-mouse-ear-polka-dot-mouse
