title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
"Cross Necklace, 14K Solid Gold Christian Cross Necklace, Dainty Diamond CZ Cross Necklace, Minimalist, Handmade Jewelry, Necklace for women ",Jewelry > Necklaces > Pendant Necklaces,28.7,0,217,51,2,655,9,"tiny cross necklace,small cross necklace,gold necklace,handmade jewelry,GOLD CROSS NECKLACE,PAVE NECKLACE,NECKLACES FOR WOMEN,MINIMALIST NECKLACE,DAINTY NECKLACE,DIAMOND NECKLACE,PAVE CROSS NECKLACE,GIFT FOR HER,GIFT FOR MOM",United States,2022-10-15,yes,no,no,GlamourJewelryHouse,https://www.etsy.com/listing/1311793602/cross-necklace-14k-solid-gold-christian
Unique Mismatched One of A Kind Turquoise and Wood Teardrop Dangle Drop Earrings ,Jewelry > Earrings > Dangle & Drop Earrings,28.0,0,492,113,2,1835,21,"Boho Earrings,fashion statement,Mid Century Modern,Turquoise Earring,turquoise teardrop,wood boho earring,boho chic earring,turquoise dangle,turquoise drop,mismatched earrings,imperfect jewelry,rustic wood,sustainable jewelry",United States,2022-10-03,yes,no,no,JosiahEidmannStudios,https://www.etsy.com/listing/1317674821/unique-mismatched-one-of-a-kind
Lisa Frank Inspired Earrings ,Jewelry > Earrings > Dangle & Drop Earrings,8.0,0,32,5,3,135,7,"Jewelry,Earrings,Dangle & Drop Earrings",United States,2023-08-01,yes,no,no,JAMCreationsUSStore,https://www.etsy.com/listing/1534972501/lisa-frank-inspired-earrings
Diamond Dangle Necklace by Caitlyn Minimalist • Floating Diamond Pendant Necklace • Minimalist Bridal Jewelry • Gift for Mom • NR132 ,Jewelry > Necklaces > Charm Necklaces,24.5,0,60,19,0,402,18,"DIAMOND NECKLACE,MINIMALIST NECKLACE,DAINTY NECKLACE,CRYSTAL NECKLACE,DIAMOND PENDANT,BRIDESMAID NECKLACE,BRIDAL NECKLACE,CAITLYN MINIMALIST,ANNIVERSARY GIFT,GIFT FOR MOM,GIFT FOR HER,CHOKER NECKLACE",United States,2023-02-21,yes,no,no,CaitlynMinimalist,https://www.etsy.com/listing/1422100485/diamond-dangle-necklace-by-caitlyn
Natural Gemstone Faceted Round Beaded Elastic Bracelet 2mm 3mm 4mm 7.5'' Length ,Jewelry > Bracelets > Beaded Bracelets,1.99,0,548,218,24,547,36,"Gemstone Bracelet,Elastic Bracelet,Faceted Round,Beaded Bracelet,Amethyst Bracelet,Iolite Bracelet,Apatite Bracelet,Prehnite Bracelet,Garnet Bracelet,Tiger Eye Bracelet,Moonstone Bracelet,Tourmaline Bracelet,Crystal Bracelet",United States,2023-03-25,yes,no,no,CrcbeadsShop,https://www.etsy.com/listing/1446784447/natural-gemstone-faceted-round-beaded
PRE-ORDER Hexenspiegel Witch's Mirror Pendant Inspired by Hecate July 2023 Free Cord Included ,Jewelry > Necklaces > Pendant Necklaces,35.0,0,11,20,0,89,9,"pendant,pagan,necklace,hexenspiegel,black,mickie mueller,looking glass,witch,evil eye,snake,Hecate,wicca wiccan,witch's mirror",United States,2023-07-29,yes,no,no,MickieMuellerStudio,https://www.etsy.com/listing/1532892169/pre-order-hexenspiegel-witchs-mirror
"Freshman Year Gift, Gift for Daughter, Gift for Son, Friendship Bracelet, Best Friend Gift, Freshman Bracelet ",Jewelry > Bracelets > Charm Bracelets,12.0,0,68,12,0,33,0,"Back to School,Gift for Best Friend,Going Away Gift,Charm Bracelet,Gifts for Him or Her,College Freshman,Gifts for Daughter,Gifts for Son,Long Distance Friend,Bracelet with Card,Freshman Year,High School Freshman,Freshman Gifts",United States,2023-07-16,yes,no,no,TheMindfulManatee,https://www.etsy.com/listing/1524022951/freshman-year-gift-gift-for-daughter
Rainbow Monkey Toy Dangle Earrings | Pride Earrings | Novelty Earrings | Unique Earrings | Fun Earrings ,Jewelry > Earrings > Dangle & Drop Earrings,12.0,0,31,15,1,973,78,"earrings,funky earrings,unique earrings,cool earrings,fun earrings,cute earrings,novelty earrings,lesbian earrings,toy earrings,monkey earrings,monkey barrel",United States,2023-05-31,yes,no,no,ElliebearAccessories,https://www.etsy.com/listing/1493324887/rainbow-monkey-toy-dangle-earrings-pride
White Seed Bead Necklace ,Jewelry > Necklaces > Beaded Necklaces,6.75,0,92,16,1,107,3,"girls necklace,necklace,summer,cute,preppy girl,bead necklace,white,preppy,necklace for girls,preppy style,handmade,white necklace",United States,2022-11-26,yes,no,no,Jewlarify,https://www.etsy.com/listing/1341390380/white-seed-bead-necklace
"Titanium Butterfly Screw Back Stud Earrings, Non Tarnish Earrings, Implant Grade Titanium Waterproof Earrings, Vintage Style, Minimal ",Jewelry > Earrings > Stud Earrings,21.15,0,22,9,1,355,28,"titanium earrings,titanium studs,titanium earring,stainless earrings,Nickle Free,no tarnish earrings,cool earrings,waterproof earrings,minimal earrings,sensitive earrings,non tarnish earrings,earrings titanium,heart earrings",United States,2023-06-17,yes,no,no,OhlalajewelryUS,https://www.etsy.com/listing/1505086295/titanium-butterfly-screw-back-stud
Folding Chair Dangle Earrings | Folded | Black | White | Statement ,Jewelry > Earrings > Dangle & Drop Earrings,12.0,0,0,11,4,61,4,"Statement Earrings,Alabama Brawl,Folding Chair,White chair,black,white,Custom color,Bama Brawl,Alabama Slammer,Lives Matter,statement jewelry,Dangle seat earrings,Unfolded Chair",United States,2023-08-12,yes,no,no,AMAZingCreationsWA,https://www.etsy.com/listing/1528531882/folding-chair-dangle-earrings-folded
Spice It Up Collection by Hued Bracelets · Stretchy Friendship Bracelets · Orange and Red Stacking Bracelets · Fall Jewelry · Jelly Bracelet ,Jewelry > Bracelets > Woven & Braided Bracelets > Friendship Bracelets,8.0,0,132,27,1,49,3,"autumn jewelry,fall color bracelets,hued bracelets,statement bracelet,mix and match,fashion accessories,unique gift idea,jelly bracelet set,vibrant accessories,trendy wrist candy,colorful arm candy,must-have arm party,stylish wrist stack",United States,2023-03-26,yes,no,no,HuedBracelets,https://www.etsy.com/listing/1433440836/spice-it-up-collection-by-hued-bracelets
"24k Gold filled paperclip chain necklace with toggle closure, Gold necklace, Toggle Medallion Necklace, Sun Necklace, jewelry gift for her ",Jewelry > Necklaces > Charm Necklaces,41.6,0,255,101,7,2816,225,"gift for mom,handmade jewelry,the jewelry standard,toggle chain,necklaces for women,gold necklace,gold filled necklace,dainty necklace,gift for her,Toggle necklace,Paperclip necklace,sun necklace,Toggle with charm",United States,2022-10-16,yes,no,no,TheJewelryStandard,https://www.etsy.com/listing/1312370194/24k-gold-filled-paperclip-chain-necklace
Caterpillar Earrings ,Jewelry > Earrings > Dangle & Drop Earrings,5.0,0,52,25,0,1366,31,"Statement earrings,Art earring,Fun earrings,funky earrings,boho earrings,Novelty earrings,Moon earrings,Christmas Lights,cat earrings,caterpillar earrings,Gold Face earring,Picasso face gifts",United States,2022-11-06,yes,no,no,FullCircleGift,https://www.etsy.com/listing/1340341503/caterpillar-earrings
Mini fringe earring collection (Gold) - handwoven beaded earrings - brick stitch earrings - lightweight earrings - seed bead earrings ,Jewelry > Earrings > Dangle & Drop Earrings,21.0,0,2,0,0,124,0,"boho earrings,miyuki bead earrings,delica bead earrings,handmade earrings,handmade jewelry,mothers day gift,jewelry for women,gift for women,geometric earrings",United States,2023-04-12,yes,no,no,RosieSueDesignsShop,https://www.etsy.com/listing/1445620426/mini-fringe-earring-collection-gold
"Mother Of The Groom Gift From Bride, Mother Of The Groom Gift, Wedding Gift, Mother Of Groom Gift, Mother Of The Groom Necklace, Mom Wedding ",Jewelry > Necklaces > Pendant Necklaces,45.0,0,3,14,3,158,26,"mother in law gifts,wedding day gift,wedding day necklace,wedding day jewelry,to my mother in law,mothers necklace,mother of groom gift,gift from bride,mom wedding gift,wedding jewelry,mother of groom,mother in law day,good wedding gifts",United States,2023-06-16,yes,no,no,BaeAndFriends,https://www.etsy.com/listing/1490739302/mother-of-the-groom-gift-from-bride
"24k Gold filled necklace, gold necklace, dainty necklace, necklaces, chain necklace, womens necklace, mariner, anchor, curb chain ",Jewelry > Necklaces > Chains,19.2,0,190,40,0,335,14,"chain,necklaces,necklaces for women,necklace for her,gifts for her,gold necklace,dainty jewelry,Gold filled necklace,14k necklace,24k,mariner,curb chain,90s chain",United States,2022-09-23,yes,no,no,TheJewelryStandard,https://www.etsy.com/listing/1311242981/24k-gold-filled-necklace-gold-necklace
Magnetic CZ diamond stud earrings- no piercing needed ,Jewelry > Earrings > Clip-On Earrings,14.0,0,20,8,0,87,7,"Magnetic earrings,No piercing needed,No piercing earrings,Fake earrings,Faux earrings,Magnetic jewelry,Cubic zircon,Stud earrings,Magnetic studs,cubic zirconia,zircon,zirconia,magnet earring",United States,2023-02-17,yes,no,no,VolareCollection,https://www.etsy.com/listing/1419075043/magnetic-cz-diamond-stud-earrings-no
Initial Necklace | Layer Link Chain | Paperclip Necklace | Layer Necklace | 18k Gold Layered | Personalized name ,Jewelry > Necklaces > Charm Necklaces,26.95,0,30,18,0,387,20,"Gold filled Jewelry,Layered set,gold jewelry set,Gold Filled set,gold necklaces,Letter Necklace,name necklace,zirconia letter,Name Chain,paper clip chains,layer link chain,Pendant Jewelry Set,Letter clip chain",United States,2023-01-27,yes,no,no,TheViewsandCo,https://www.etsy.com/listing/1388961696/initial-necklace-layer-link-chain
